loai_thau,ma_tinh,ten_tinh,ten_don_vi,ma_cskcb,ten_cskcb,ma,ma_gy,ten,hoatchat,duongdung,maduongdung,madd_gy,dangbaoche,hamluong,donggoi,sodk,nhasx,nuocsx,donvitinh,soluong,gia,thanhtien,tennhathau,quyetdinh,tungay,denngay,goithau,tieuchuan,nhomthau,loai,sttpheduyet,hieuluc,congbo,ht_thau,tungay_hd,denngay_hd,created_date
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.958,40.958,Grandaxin,Tofisopam,Uống,1.01,1.01,Viên nén,50mg,Hộp 2 vỉ x 10 viên,VN-15893-12,Egis Pharmaceuticals Private Limited Company,Hungary,Viên,144000,8000.0,1152000000.0,CÔNG TY CỔ PHẦN DƯỢC PHẨM VIỆT HÀ,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.481,40.481,Vastarel MR,Trimetazidin,Uống,1.01,1.01,viên nén bao phim giải phóng có kiểm soát,35mg,Hộp 2 vỉ x 30 viên,VN-17735-14,Les Laboratoires Servier Industrie,Pháp,Viên,144000,2705.0,389520000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.142,40.142,Depakine Chrono,Valproat natri + valproic acid,Uống,1.01,1.01,Viên nén bao phim phóng thích kéo dài,"333,00mg + 145,00mg",Hộp 1 lọ 30 viên,VN-16477-13,SANOFI WINTHROP INDUSTRIE,Pháp,Viên,60000,6972.0,418320000.0,CÔNG TY TNHH DƯỢC PHẨM VÀ TRANG THIẾT BỊ Y TẾ HOÀNG ĐỨC,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.974,40.974,Symbicort Turbuhaler,Budesonid + formoterol,Hít,5.02,5.02,Thuốc bột để hít,"160mcg + 4,5mcg",Hộp 1 ống hít 120 liều,VN-20379-17,AstraZeneca AB,Thụy Điển,Ống,2970,434000.0,1288980000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.974,40.974,Symbicort Turbuhaler,Budesonid + formoterol,Hít,5.02,5.02,Thuốc bột để hít,"160mcg + 4,5mcg",Hộp 1 ống hít 60 liều,VN-20379-17,AstraZeneca AB,Thụy Điển,Ống,1200,219000.0,262800000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.229,40.229,Tavanic,Levofloxacin,Uống,1.01,1.01,Viên nén bao phim,500mg,Hộp 1 vỉ x 5 viên nén bao phim,VN-19455-15,Opella Healthcare International SAS,Pháp,Viên,10000,36550.0,365500000.0,CÔNG TY TNHH DƯỢC PHẨM VÀ TRANG THIẾT BỊ Y TẾ HOÀNG ĐỨC,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.485,40.485,Procoralan 7.5mg,Ivabradin,Uống,1.01,1.01,Viên nén bao phim,"7,5mg",Hộp 4 vỉ x 14 viên,VN-21894-19,Les Laboratoires Servier Industrie,Pháp,Viên,22400,10546.0,236230400.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.184,40.184,Zinnat tablets 500mg,Cefuroxim,Uống,1.01,1.01,Viên nén bao phim,500mg,Hộp 1 vỉ x 10 viên,VN-20514-17,Glaxo Operations UK Limited,Anh,Viên,31200,22130.0,690456000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.132,40.132,Neurontin,Gabapentin,Uống,1.01,1.01,Viên nang cứng,300mg,Hộp 10 vỉ x 10 viên,VN-16857-13,Pfizer Pharmaceuticals LLC; đóng gói và xuất xưởng: Pfizer Manufacturing Deutschland GmbH,"CSSX: Mỹ, Đóng gói và xuất xưởng: Đức",Viên,70000,11316.0,792120000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.808,40.808,"Glucovance 500mg/2,5mg",Glibenclamid + metformin,Uống,1.01,1.01,Viên nén bao phim,"2,5mg + 500mg",Hộp 2 vỉ x 15 viên,VN-20022-16,Merck Sante s.a.s,Pháp,Viên,158400,4560.0,722304000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.982,40.982,Seretide Accuhaler 50/250mcg,Salmeterol+ fluticason propionat,Dạng hít,5.02,5.02,Bột hít phân liều,50mcg + 250mcg,Hộp 1 dụng cụ hít accuhaler 60 liều,VN-20766-17,GlaxoSmithKline LLC,Mỹ,Hộp,0,199888.0,0.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.810,40.810,"Onglyza (cơ sở đóng gói: AstraZeneca UK Limited, địa chỉ: Silk Road Business Park, Macclesfield Cheshire SK10 2NA, UK)",Saxagliptin,Uống,1.01,1.01,Viên nén bao phim,5mg,Hộp 2 vỉ x 14 viên,VN-21365-18,Cơ sở sản xuất:  AstraZeneca Pharmaceuticals LP; Cơ sở đóng gói: AstraZeneca UK Ltd,Nước sản xuất: Mỹ; Nước đóng gói: Anh,Viên,0,17310.0,0.0,CÔNG TY TNHH DƯỢC PHẨM VÀ TRANG THIẾT BỊ Y TẾ HOÀNG ĐỨC,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.374,40.374,Campto,Irinotecan,Tiêm,2.10,2.10,Dung dịch đậm đặc để pha dung dịch tiêm truyền,40mg/2ml,Hộp 1 lọ,930114207623,Bridgewest Perth Pharma Pty Ltd,Úc,Lọ,300,1324449.0,397334700.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,1,Thành phố Hà Nội,Bv Bỏng Quốc Gia Lê Hữu Trác,01917,Bv Bỏng Quốc Gia Lê Hữu Trác,40.929,40.929,Prismasol B0,Dung dịch lọc máu liên tục (có hoặc không có chống đông bằng citrat; có hoặc không có chứa lactat),Tiêm truyền,2.15,2.15,Dịch lọc máu và thẩm tách máu,"(1000ml dung dịch A chứa: Calcium chloride.2H2O 5,145g; Magnesium chloride.6H2O 2,033g; Acid lactic 5,4g. 1000ml dung dịch đệm B chứa: Sodium bicarbonate:3,09g; Sodium chloride 6,45g)","Thùng 2 túi, Túi 5 lít, mỗi túi gồm 2 khoang (khoang A 250ml và khoang B 4750ml)",VN-21678-19,Bieffe Medital S.p.A,Ý,Túi,71,700000.0,49700000.0,CÔNG TY TNHH THIẾT BỊ Y TẾ PHƯƠNG ĐÔNG,02/QĐ-BVB,2025-01-03 00:00:00,,G1,,N1,Tân dược,,1,2025-01-03 00:00:00,6,2025-01-03 00:00:00,2025-01-13 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.187,40.187,Invanz,Ertapenem*,Tiêm,2.10,2.10,Bột pha dung dịch tiêm truyền,1g,Hộp 1 Lọ 15 ml chứa 1g Ertapenem,VN-20315-17,Fareva Mirabel,Pháp,Lọ,200,552421.0,110484200.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.678,40.678,Nexium,Esomeprazol,Tiêm,2.10,2.10,Bột pha dung dịch tiêm/truyền tĩnh mạch,"42,5mg (tương đương với esomeprazol 40mg)",Hộp 1 lọ bột pha tiêm 5ml,VN-15719-12,AstraZeneca AB,Thụy Điển,Lọ,6000,153560.0,921360000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.33,40.33,Arcoxia 90mg,Etoricoxib,Uống,1.01,1.01,Viên nén bao phim,90mg,Hộp 3 vỉ x 10 viên,840110413223,"CSSX: Rovi Pharma Industrial Services, S.A; CSĐG và xuất xưởng: Organon Pharma (UK) Limited","CSSX: Tây Ban Nha, CSĐG và xuất xưởng: Anh",Viên,36000,15645.0,563220000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.553,40.553,Lipanthyl NT 145mg,Fenofibrat,Uống,1.01,1.01,Viên nén bao phim,145mg,Hộp 3 vỉ x 10 viên,VN-21162-18,Fournier Laboratories Ireland Limited. Đóng gói và xuất xưởng:Astrea Fontaine,Ireland đóng gói Pháp,Viên,67200,10561.0,709699200.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.475,40.475,Neulastim,Pegfilgrastim,Tiêm,2.10,2.10,Dung dịch tiêm,"6mg/0,6ml","Hộp 1 bơm tiêm đóng sẵn thuốc 0,6ml",QLSP-1132-18,Amgen Manufacturing Limited,Mỹ,Bơm tiêm,30,13027449.0,390823470.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.520,40.520,Coversyl 5mg,Perindopril,Uống,1.01,1.01,Viên nén bao phim,5mg,Hộp 1 lọ 30 viên,VN-17087-13,Les Laboratoires Servier Industrie,Pháp,Viên,57600,5028.0,289612800.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.521,40.521,Viacoram 7mg/5mg,Perindopril + amlodipin,Uống,1.01,1.01,Viên nén,7mg + 5mg,Hộp 1 lọ x 30 viên,VN3-47-18,Servier (Ireland) Industries Ltd,Ailen,Viên,72000,6589.0,474408000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.192,40.192,Tazocin,Piperacilin + tazobactam,Tiêm,2.10,2.10,Bột đông khô pha tiêm,"4g + 0,5g",Hộp 1 lọ,800110074023,Wyeth Lederle S.r.l,Ý,Lọ,1560,223700.0,348972000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.889,40.889,Kary Uni,Pirenoxin,Nhỏ mắt,6.01,6.01,Hỗn dịch nhỏ mắt,"0,25mg/5ml",Hộp 1 lọ x 5ml,499110080823,"Santen Pharmaceutical Co., Ltd. - nhà máy Noto",Nhật,Lọ,600,32424.0,19454400.0,CÔNG TY TNHH DƯỢC PHẨM GIGAMED,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.21,40.21,Diprivan,Propofol,Tiêm,2.10,2.10,Nhũ tương tiêm hoặc truyền tĩnh mạch,10mg/ml,Hộp chứa 5 ống x 20ml,800114400123,Corden Pharma S.P.A,"CSSX: Ý, đóng gói: Ý",Ống,4050,118168.0,478580400.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.732,40.732,Hidrasec 30mg Children,Racecadotril,Uống,1.01,1.01,Bột uống,30mg,Hộp 30 gói,VN-21165-18,Sophartex,Pháp,Gói,6600,5354.0,35336400.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.450,40.450,Xarelto,Rivaroxaban,Uống,1.01,1.01,Viên nén bao phim,10mg,Hộp 1 vỉ x 10 viên,VN-21680-19,Bayer AG,Đức,Viên,4500,58000.0,261000000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.450,40.450,Xarelto,Rivaroxaban,Uống,1.01,1.01,Viên nén bao phim,15mg,Hộp 1 vỉ x 14 viên,400110400923,Bayer AG,Đức,Viên,8400,58000.0,487200000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.349,40.349,Erbitux,Cetuximab,Truyền tĩnh mạch,2.14,2.14,Dung dịch tiêm truyền,5mg/ml,Hộp 01 lọ 20ml,QLSP-0708-13,Merck Healthcare KGaA,Đức,Lọ,60,5773440.0,346406400.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.368,40.368,Gemzar,Gemcitabin,Tiêm,2.10,2.10,Bột đông khô để pha dung dịch tiêm truyền,1000mg,"Hộp 1 lọ x 2,21 gam",520114195923,Vianex S.A-Plant C,Hy Lạp,Lọ,140,2726400.0,381696000.0,CÔNG TY TNHH DƯỢC PHẨM GIGAMED,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,24,Tỉnh Bắc Giang,Ttyt Huyện Lục Ngạn,24017,Ttyt Huyện Lục Ngạn,05V.298,05V.298,Hà thủ ô đỏ,Hà thủ ô đỏ,Uống,1.01,1.01,Vị thuốc,Vị thuốcB,"Đóng túi PE hàn kín, từ 1-10kg",VD-31177-18,Công ty cổ phần dược phẩm Thành Phát,Việt Nam,Gam,35000,419.0,14665000.0,Công ty cổ phần dược phẩm Thành Phát,47/QĐ-TTYT,2025-01-03 00:00:00,,G1,,N2,Vị thuốc yhct,,1,2025-01-03 00:00:00,4,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,24,Tỉnh Bắc Giang,Ttyt Huyện Lục Ngạn,24017,Ttyt Huyện Lục Ngạn,05V.305,05V.305,Mạch môn,Mạch môn,Uống,1.01,1.01,Vị thuốc,Vị thuốcB,"Đóng túi PE hàn kín, từ 1-10kg",VD-31187-18,Công ty cổ phần dược phẩm Thành Phát,Việt Nam,Gam,25000,855.0,21375000.0,Công ty cổ phần dược phẩm Thành Phát,47/QĐ-TTYT,2025-01-03 00:00:00,,G1,,N2,Vị thuốc yhct,,1,2025-01-03 00:00:00,4,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.30.805.2,40.30.805.2,Humalog Mix50 Kwikpen,"Insulin analog trộn, hỗn hợp [trừ dạng trộn, hỗn hợp giữa insulin Degludec và insulin Aspart]",Tiêm,2.10,2.10,Hỗn dịch tiêm,"300U (tương đương 10,5mg)/3ml",Hộp 5 bút tiêm bơm sẵn thuốc x 3ml (15 kim kèm theo),800410091823,Eli Lilly Italia S.p.A,Ý,Bút tiêm,2500,178080.0,445200000.0,CÔNG TY TNHH DƯỢC PHẨM GIGAMED,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.30.805.2,40.30.805.2,Humalog Mix 75/25 Kwikpen,"Insulin analog trộn, hỗn hợp [trừ dạng trộn, hỗn hợp giữa insulin Degludec và insulin Aspart]",Tiêm,2.10,2.10,Hỗn dịch tiêm,"300U (tương đương 10,5mg)/3ml",Hộp 5 bút tiêm bơm sẵn thuốc x 3ml (15 kim kèm theo),QLSP-1088-18,Lilly France,Pháp,Bút tiêm,1000,178080.0,178080000.0,CÔNG TY TNHH DƯỢC PHẨM GIGAMED,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.644,40.644,Omnipaque,Iohexol,Tiêm,2.10,2.10,Dung dịch tiêm,647mg/ml tương đương Iod 300mg/ml x 100ml,Hộp 10 chai 100ml,539110067223,GE Healthcare Ireland Limited,Ireland,Chai,2200,433310.0,953282000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.528,40.528,Diovan 160,Valsartan,Uống,1.01,1.01,Viên nén bao phim,160mg,Hộp 2 vỉ x 14 viên,VN-18398-14,"Siegfried Barbera, S.L.",Tây Ban Nha,Viên,14000,14868.0,208152000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.528,40.528,Diovan 80,Valsartan,Uống,1.01,1.01,Viên nén bao phim,80mg,Hộp 2 vỉ x 14 viên,VN-18399-14,"Siegfried Barbera, S.L.",Tây Ban Nha,Viên,56000,9366.0,524496000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.529,40.529,"Co-Diovan 80/12,5",Valsartan + hydroclorothiazid,Uống,1.01,1.01,Viên nén bao phim,"80mg + 12,5mg",Hộp 2 vỉ x 14 viên,VN-19286-15,Novartis Farma S.p.A.,Ý,Viên,28000,9987.0,279636000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.812,40.812,Galvus,Vildagliptin,Uống,1.01,1.01,Viên nén,50mg,Hộp 2 vỉ x 14 viên,840110412723,"Siegfried Barbera, S.L.",Tây Ban Nha,Viên,126000,8225.0,1036350000.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
3.thau_rieng_le,79,Thành phố Hồ Chí Minh,Bv Lê Văn Thịnh,79075,Bv Lê Văn Thịnh,40.76,40.76,Aclasta,Zoledronic acid,Tiêm truyền,2.15,2.15,Dung dịch truyền tĩnh mạch 5mg/100ml,5mg/100ml,Hộp 1 chai 100ml,VN-21917-19,CSSX và đóng gói sơ cấp: Fresenius Kabi Austria GmbH; CSXX và đóng gói thứ cấp: Novartis Pharma Stein AG,CSSX: Áo; xuất xưởng Thụy Sỹ,Chai,20,6761489.0,135229780.0,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2,03/QĐ-BVLVT,2025-01-03 00:00:00,,G2,,N1,Tân dược,,1,2025-01-03 00:00:00,1,2025-01-03 00:00:00,2026-01-03 00:00:00,2025-03-17 00:29:53
